Comment,Rating
"Đã sử dụng, đáp ứng được nhu cầu công việc 100%. Cầm em này ngồi trên F2 đi làm + gặp đối tác + khách hàng hiệu suất công việc tăng lên rất nhiều. ",5/5
"Mình mua vào tháng 10/2017. Mìn mua bộ Microsoft office 365 tại TGDĐ.
- máy khá nhẹ,pin sài rất lâu, thiết kế tỉ mỉ, máy chạy khá êm( thời gian đầu) . 
Tuy nhiên mới 1 tháng dùng mà phải mang lên chỉnh sửa phần mềm 2-3 lần, khá mệt mõi và mình phải reset toàn bộ máy, xoá hết dữ liệu. Vì máy bị lag, word/ excell đang dùng bị out mất hết dữ liệu , khởi động mới đầu khá mướt nhưng qua tuần thứ 3 thì máy mở lên khá lâu mất gần 20-30s. 
Sau khi reset thì máy lại ok nhưng vài tuần sau chứng nào lại quay về hiện trạng. Và bây giờ màn hình lâu lâu lại tắt ngúm? 
Mình thật sự mệt mõi khi cứ phải đi bảo hành liên tục như vậy! Vậy này là lỗi do ai? 
Lúc bán hàng thì bên tư vấn qua đt tư vấn sai( đã gọi lại khẳng định) 
Được cái lên bảo hành miết mà bảo vệ với nhân viên nhớ cả mặt ☺️ Nên nhân viên rất dễ thương. 
",2/5
"Nhìn chung máy,ổn định,mua về mục đích cho bố xem tin tức lướt wed,nhân viên xinh ,nhiệt tình.",5/5
Máy này giá rẻ nhìn bắt mắt màn hình đẹp so với giá thành nhưng sử dụng hơi chậm và không ổn ffinhj cho lắm,5/5
"Đã mua và sử dụng máy này, máy xài cũng rất tốt lướt cũng mượt,pin thì hơi mau hết ngưng cũng không đến nỗi,giá cả rẻ chất lượng cũng ok",5/5
Máy xài rất tốn pin còn 10% là tự động tắt nguồn nhưng lướt web tốt xem phim mượt chơi game nhẹ thì nhanh nhưng chơi game nặng có hơi bị lắc giá thành rẻ tốt mới mua nhưng pin xài tốn nói tóm lại là tốt...hài lòng,4/5
mình đang muốn mua 1 con để học anh văn con này ổn ko bạn,0/5
"Sau một tháng sử dụng sp, mình đánh giá : pin rất trâu, wf bắt tốt. Chơi game pes , god of w hay need for Speed hơi lag nhưng vẫn chiến tốt. Điểm yếu là bộ nhớ ít.
",4/5
"Mọi thứ dùng tốt máy khá là mượt , màn hình đẹp trong tầm giá pin rất trâu bò dù sạc hơi lâu . Rất đáng đồng tiền bát gạo ",5/5
"Mình mua máy tính bảng huawei t3 8 inch này nhưng sao cục sạc lại là loại có dòng điện ra 1A, sạc rất chậm, lâu đầy pin",3/5
"Muốn pin bền không bị hư thì sạc vừa đủ thôi, sạc 1.5 A hay 2 A mau hư pin lắm.",0/5
"pin ok xem youtube lướt fb zalo tha hồ mỗi tội chơi game liên quân va pubg mobi tụt fps lang kinh khủng
",3/5
"Máy chạy mượt loa lớn, quá OK trong tầm giá là rẻ rồi..xem tốt các ứng dụng youtube, chơi liên quân ổn..., nói chung là ngon bổ rẻ...!",4/5
"Chào Quý khách, Thế giới di động đã liên hệ và xử lý hoàn tất với quý khách. Xin cảm ơn",0/5
Máy rất mượt màn hình ổn pin trâu mỗi tội sạc theo máy chỉ có 5v 1a nên sạc khá lâu mới đầy pin. Không có google cũng hơi bất tiện.toàn phải dùng apkpure tải ứng dụng về. Nói chung tầm giá 3tr mua về giải trí xem phim con này là tốt nhất ,5/5
"Mới mua hôm qua bên q.1 máy êm,lâu nóng máy,pin cực trâu,âm thanh rất trong,wifi chạy vi vu,hiển thị nét,sạc hơi lâu nhưng trong tầm giá này là quá ổn ko còn chê vào đâu nữa,sử dụng Huawei dù đt hay máy tính bảng đều hơn hẳn Oppo,nhân viên q.1 nhiệt tình,thanh toán nhanh gọn,rất ưng ý mọi mặt",5/5
Chất lượng sang phẩm khá tệ vì mới dùng 2 tháng mà than máy đã có dấu hiệu bị tróc nhất là chỗ thẻ sim rõ nhất cho 3 vì cấu hình tốt ,3/5
"Tham khảo nhiều bình luận nhận xét nhưng không nghĩ là tới mức như này. Phải công nhận là con máy này bắt wifi cực chậm. 
Còn pin, loa và độ phân giải màn hình thì tạm đc ( tiền nào của đấy thôi)
",3/5
"Sản phẩm khá tốt vừa với túi tiền , xử dụng từ từ mới thấy hết công dụng của máy , chấp nhận được",5/5
"Xin Ad vui lòng hướng dẫn cách chụp màn hình của máy tính bảng Samsung Galaxy Tab A8 8"" T295 (2019). Cảm ơn Ad.",0/5
"Sản phẩm khá tốt vừa với túi tiền , xử dụng từ từ mới thấy hết công dụng của máy , chấp nhận được",5/5
"Xin Ad vui lòng hướng dẫn cách chụp màn hình của máy tính bảng Samsung Galaxy Tab A8 8"" T295 (2019). Cảm ơn Ad.",0/5
"Youtube khá tốt, bắt mạng nhanh, cấu hình ok, mới mua tầm 2-3 tuần và máy cực kì ko nhạy, khi màn hình sắp tắt mình bấm vào cho nó sáng lên lại nhưng ko sáng mà tắt luôn, có khi phải chạm 3-4 lần để máy sáng lại. Có khi chơi game điều khiển không nhận, tuy rằng không bị đơ nhưng mà máy không nhạy cũng thua. Quá tệ. Lúc mua đã nói nhân viên là mua về chơi game rồi mà không tư vấn là máy này không chơi game được. Sản phẩm để lựa chọn quá ít, mình muốn lựa dòng samsung mà chỉ có 2 máy loại 7 tr và 3 tr.",3/5
Màn hình HD nên hình ảnh hơi nhạt. Còn mọi thứ thì ok.Màn hình HD nên hình ảnh hơi nhạt. Còn mọi thứ thì ok,4/5
"Ban đầu mua mình cũng hơi ngại vì ra mắt gần 3 năm rồi, dễ bị out ứng dụng, chưa cài j het mà còn gỡ messenger cho ₫ỡ lag, mà bô nhơ trong chi còn hơn 5GB, chắc huawei gian lận bộ nhớ ghi thông tin là 16Gb nhưng thực tế ko tới, nhiều tính năng đơn giản cần thiết thì ko có cũng dễ hieu vì ra mắt lâu rồi",2/5
"Đẹp-manh + Apple pencil cho trãi nghiệm rất tốt, riêng về loa thì có vẻ hơi chói nếu so với dòng iPad pro 10.5 inch 2017 mình từng sài. Hàng ZA, mà thấy lạ là dù đặt mua tại của hàng vẫn bị tính phí ship hàng. ",4/5
"Thích the gioi di động nhưng bán giá cao quá , ipad pro 11 inch wifi , các chổ khác từ 20tr tới 20tr 500 ,vậy mà bán tới 21tr500 nên đành mua chổ khác. Hoặc phải giảm giá nếu mua bút kèm theo thì hay hơn giảm giá mua đồng hồ . ",4/5
=)) Nghĩ sâu xa vào !,0/5
"Loại này mà có hỗ trợ 5G thì hay biết mấy. Giá có thể giảm 1 tí nữa thì hay. Nếu kết hợ cả bàn phím và bút nữa vào luôn có thể thay được latop
",4/5
Máy này có dùng đc excel Ko bn,0/5
"Tao mua máy bộ nhớ 32g, nhưng dùng phần mềm kiểm tra thực có 24g.",1/5
Mới xài đc 1 tháng thôi mà thấy nản . Đang xem Youtube mà. Bấm dừng đi lấy nước uống quay lại màn hình tắt mở lên bấm nút chạy tiếp thì bị đơ,3/5
Do ông cài đặt chứ có di hãng đâu tui sử dụng cài đặt theo nhu cầu có sao đâu,0/5
"Mới sài 2 ngày pin ổn xem youtube bằng fiwi không lắp thẻ sim 3p 1℅. Full độ sáng với âm thanh cảm thấy ổn trong tầm giá ,màn hinh chấp nhận được ,,âm thanh phát nhạc âm bỏng cao bass ít..",5/5
Máy không có cảm biến ánh sáng nên bạn nào cho con dùng thì phải để ý hiệu chỉnh ánh sáng để tránh hại mắt con. Nói chung sử dụng cho bé học tập cũng phù hợp trong tầm giá.,4/5
"Máy tốt trong tầm giá,tôi mua về cho cháu xem youtube,màn hình hiển thị đẹp,âm thanh vừa cũng không lớn lắm,mọi tác vụ nói chung cũng chấp nhận được.vì là androi 9 đi kèm ram 2 và 16,bộ nhớ khả dụng còn lại 10gb tương đối nhiều.pin 4000mah cũng đủ cho các cháu ngồi im gần cả ngày.",5/5
"Với mức giá này thì con máy thể hiện như thế là khá ổn với các tác vụ cơ bản hằng ngày fb, zalo, YouTube. Vì màn HD trên 8 inch thì ko quá xuất sắc, đôi khi xem YouTube hd bị khựt và giật không theo kịp âm thanh, nhưng như vậy là khá tốt trong tầm tiền. ",4/5
"bạn đang làm mình hoang mang. đang tính mua 1 con mac về mà lại bị như vậy thì chán lắm. bảo hành nhiều quá như vậy, mà k cho đổi máy khác thì thiệt quá.",0/5
Có lẽ bạn nên học hỏi thêm nhiều kiến thức IT thì mới có thể kết luận được nhé.,0/5
Máy xài rất tốn bin còn 10% là tự động tắt nguồn nhưng lướt web tốt xem phim mượt chơi game nhẹ thì nhanh nhưng chơi game nặng có hơi bị lắc giá thành rẻ tốt mới mua nhưng pin xài tốn nói tóm lại là tốt,4/5
"máy so với tầm giá rất ok..chiến đc cả liên quân,Garena Free Fire,...rất hài lòng đã sử dụng đc 4 tháng.thấy vẫn ổn",5/5
chơi liên quân cờ hay và ra ngoài ko bạn,0/5
"Máy dùng tốt, khá ổn, với mức gtias thấp như vậy mà dùng tốt là quá ok rồi. Mọi người mua dùng thử đị.",4/5
"Máy bắt wifi cực kém coi được xíu là load mãi dù đang xài cáp quang 35mpbs, chỉ mở wifi không mở ứng dụng gì hết + chế độ máy bay pin cứ rớt đều đều, máy rất dễ nóng",1/5
"Mua được 3 tháng, pin xài đc 1 ngày, chơi liên quân bằng 4G thì được tầm 4 tiếng độ sáng 50%, nói chung dùng ổn",4/5
"Tôi mua máy tính được 1 tuần ,thấy máy cũng mượt mà ,pin thì ok .",4/5
"Mua được hơn 2 tháng, pin trâu lên web tải phim, xem lazada, sendo, youtube, facebook, liên tục thì 12 tiếng mới hết pin ( độ sáng 20%). Loa to, max volum không bị rè, muốn loa to bấm trực tiếp phím âm lượng luôn, vào cài đặt chỉnh loa sẽ nhỏ, các bạn không biết mua về cứ kêu nhỏ. Xem phim thì tải 1080 về mà xem cho rõ, bộ nhớ trong chỉ có khoảng 7gb, nên mua thêm thẻ nhớ.",5/5
"Mới mua được vài  tháng  máy có màn hình không quá nét nhưng với khoảng cách bình thường thì ok, màu sắc dễ chịu, có chế độ dịu mắt, loa nghe nhạc chấp nhận được. Máy rất êm tôi cảm thây rất vui khi mua hàng tại điện máy xanh ",5/5
"Thiết kế mới của Huawei vỏ sau bằng nhôm pin liền giúp không bị nóng máy, hạn chế hư pin. Pin lại cầm. Tha hồ lướt web",5/5
"Máy chạy ổn định , pin trâu,màn hình sáng nhưng bộ nhớ trong ít quá 16gb mà còn có 6gb thôi ",2/5
"Sản phẩm sài mượt, pin sài lâu, đc androi 10, cho 5 sao , chỉ cho các bác cách cài app, lên google tải aurora store đăng nhập bằng vô danh là đầy đủ ứng dụng vì nó lấy ứng dụng của ch play qua, muốn thêm thì cài thêm apkpure, còn youtube thì tải youtube vanced ko có quảng cáo, còn ko biết nhờ nhân viên kĩ thuật cài cho.",5/5
"sd bình thường như các con máy khác vì vẫn tải các ứng dụng từ appgallery của huawei, máy cầm nắm gọn nhẹ. điểm 9 cho con máy ",5/5
"Máy này ok, vừa vặn với tụi nhỏ, hay ba mẹ. khá mượt. Làm thủ tục góp nhanh. kkk",5/5
Tại sao mình lắp sim vào máy thì bật dữ liệu di động không được ạ,0/5
"Màn hình sáng đẹp, mua về coi phim coi youtube thiệt sướng con mắt. Nói chung ổn, nv tgdd cũng vui vẻ ",5/5
"Mới mua hôm qua, máy rất ok,pin trâu, âm thanh nghe đã tai,nhân viên tgdd tại Cao lãnh phục vụ rất nhiệt tình",5/5
"Sản phẩm thì rất tốt sau gần 2 tháng sử dụng, pin tốt, cấu hình chiến game nặng rất ổn mọi thứ có vẻ đều ok.",2/5
Bạn ở bạc liêu à,0/5
"Mình mới mua sp này tuần nay, máy phù hơp với nhu cầu sử dụng, hợp túi tiền, thiết kế đẹp, chắc chắn; pin ok, cấu hình ổn lướt web, Facebook, game nhẹ rất ok. Nhân viên tư vấn rất nhiệt tình, cởi mở và chuyên nghiệp. Cảm ơn công ty TGDĐ mình đã tin dùng từ lâu!!!",5/5
Nhưng mà nó không có tính năng ĐỊNH VỊ GPS 😔,0/5
"Với tôi thì máy xài ngon, pin tốt. Còn những bạn hay chê bai thì nên mua dòng sản phẩm cao cấp mà xài. Cảm ơn TGDĐ. Nhân viên thân thiện và nhiệt tình.",5/5
Cho minh hoi ban mua bao nhieu tien vay,0/5
"Không phải chê , mà nó không có tính năng ĐỊNH VỊ GPS á @@",0/5
Vừa mua hôm nay. Cảm nhận bắt wifi quá kém.  Còn lại đang khám phám thêm. Sau đánh giá còn lại sau,2/5
Vụ dùng lượng thì chỉ hỗ trợ thẻ nhớ 32GB :v,0/5
"Máy này vẫn còn cơ à, mua hơn một năm rớt không biết bao nhiêu lần đến nỗi cả màn hình bung ra mà vẫn chạy phà phà, từ pin đến sóng tất cả ok, cho 5 sao còn thấy ít",5/5
"Rất ổn,   lúc đầu pin khá trâu... Nhưng còn về sau thì ko bt dk. Giá cả hợp lý đág mua. Giao diện khá ổn.... Cho 5*** cx vì chất lượng máy tốt vs thái độ phục vụ cya nv tgdd khá là OK.

  Sẽ ủng hộ tgdd nữa vào 1 ngày ko  a trg TL..... ^0^",5/5
"Giá đó năm 2025 mới có bạn, mơ vừa thui bạn",0/5
5G có đâu mà đòi 5G chi ba,0/5
Biết chờ TGDĐ mua là ok rồi . Ham hố có sớm nhất mất hơn 1trieu500 . Nói chung iPad Pro là quá tuyệt vời dù hàng sách tay,5/5
Mới mua hôm qua vẫn cảm thấy tầm giá này được vậy quá ok rồi. Mà ko biết có chạm 2 lần mở màn hình không?,4/5
không,0/5
Tôi sử dụng được 1 ngày và test các tựa game chơi ở mức khá ổn riêng pubg thì tạm được bật ống ngắm lên cảm giác bắn đạn ra hơi chậm và không bật được con quay cảm biến. Với nhu cầu giải trí cao thì con này trong tầm giá 5 tỷ là ngon ý kiến cá nhân.,5/5
"Tôi mua máy sử dụng được 3 ngày có cảm nhận là máy pin trâu sử dụng được 2 ngày , âm thanh hay ,chơi game zsm ổn . Đáng tiền.",5/5
"Mình mua về được nữa tháng rồi, nói chung theo mình nhận xét tầm giá này mình hết sức vừa lòng với SP, mình cài game chơi mượt lắm, nếu trong tầm giá này nên mua em này về chơi là 1 lựa chọn sáng suốt! ",5/5
Goỏge bình thường hả bạn???,0/5
"Tablet này về hình ảnh quả thật là tốt, sắc nét, hệ điều hành hoạt động rất nhanh, bút s pen thì tuyệt vời... Nói chung là hoàn hảo.
Chỉ có điều hơi tệ là pin mau hết vì dung lượng quá thấp.",4/5
Máy đẹp bút S pen xài tốt chỉ có điều bộ nhớ trong 32gb quá bé ko cài đc nhiều phần mềm,4/5
