,Comment,Rating
1273,sau hơn 2 tháng sử dụng thì mình cảm thấy chip i thế hệ 10 sử dụng rất là thích máy chạy rất mượt và ổn định nhiệt độ không cao cho dù bạn chơi game bao lâu đi nửa đây là điểm nổi bậc so với các thế hệ i trước đó ram ddr4 8gb nên tha hồ mà mở ứng dụng 512gb ssd thì tha hồ lưu dử liệu dota 2 acient 5 t t hay csgo mình là con gà chỉnh ở cấu hình cao nhất chiến vẫn rất phê và mượt nhé còn về các ứng dụng văn phòng như word và excel thì bao mượt luôn ps và camtasia9 vẫn ok ở mức độ cơ bản nhé mình có làm bài nhận xét về các lõi của máy mình gặp phải trên you tu be các bạn có thể tham khảo thêm nhé tiêu đề là tên của laptop ah,Positive
1274,mua máy dc 4 ngày ở fpt máy rất mượt chạy rất êm khởi động đếm 1 2 3 là xong vào cóc cóc chưa đầy nửa giây chơi game liên tục 3 4h cũng ko nóng máy tạm rất hài lòng,Positive
1275,đã rinh một em về hé nhỏ gọn máy siêu mượt phù hợp cho mọi lứa tuổi chính sách thì quá tốt,Positive
1276,đã mua 1 máy và phải đem đi bảo hành nhưng ko hết lỗi bạn mình mua cũng bị lỗi tương tự ko cách nào sửa được,Negative
1277,laptop khá hợp túi tiền thiết kế mỏng nhẹ và sang trọng chắc chắn tuy nhiên pin máy và máy không xử lý nhanh như các dòng khác,Positive
1278,may khó xài phân giải thấp thiếu tính năng ngoại hình đẹp pin mau sụt hay bị chớp màn hình,Negative
1279,máy khá là ngon chơi lq cũng được vô combat to thì mới bị giật lắc nhưng vẫn chơi ok tầm giá vậy là ngọn rồi,Positive
1280,sau mô t tha ng sư du ng sp mi nh đa nh gia pin rất trâu wf bắt tốt chơi game pes god of w hay need for speed hơi lag nhưng vẫn chiến tốt điểm yếu là bộ nhớ ít,Positive
1281,máy này ngon trong tầm giá mấy chạy rất ok pin dùng 1 ngày chưa hết,Positive
1282,sản phẩm sài mượt pin sài lâu đc androi 10 cho 5 sao chỉ cho các bác cách cài app lên google tải aurora store đăng nhập bằng vô danh là đầy đủ ứng dụng vì nó lấy ứng dụng của ch play qua muốn thêm thì cài thêm apkpure còn youtube thì tải youtube vanced ko có quảng cáo còn ko biết nhờ nhân viên kĩ thuật cài cho,Positive
1283,pin dùng lâu,Positive
1284,máy lướt web fabook mượt wifi bắt củng ổn không như ae cmt màn hình hơi rổ tí không đc đẹp mắt chắc do tấm nền tft điều mà mình không ưng ý là nhân viên dán màn hình quá tệ dán cắt phạm vào viền màn hình về nhà xem kỉ mới biết nên thôi kệ chấp nhận mình mua ở tgdd p5 bến tre,Normal
1285,màn hình to âm thanh ấm và lớn pin lâu máy khá mạnh trong tầm giá thích hợp xem phim và chơi game vừa liên quân bật cấu hình trung bình chơi vẫn rất mượt,Positive
1286,hình như nhà sản xuất lừa người thì phải ghi là 5100mlh mà pin nhanh hết lằm kìa 2 gb mà như 1 ấy còn những phần còn lain đều ổn,Normal
1287,sp tốt pin xài nhiều khoảng 2 ngày hơn còn thường thì hơn 3 ngày mới hết pin xài nhìn sang chảnh phải biết,Positive
1288,sản phẩm tốt xài ngon lành pin xài 3 ngay mới hết nghe gởi ok nhân viên từ vấn đề thường,Positive
1289,máy quá tuyêt khởi động nhanh giao diện thân thiện dễ dùng bàn phím êm tuochpad lớn dễ dùng,Positive
1290,mỏng đẹp sài tốt mượt nhưng hơi khó sài hơn so với win đáng giá tiền bỏ ra mua,Positive
1291,sản phẩm nhỏ gọn vừa cầm tay những phần lượt cảm ứng k dc nhảy cho làm nút bấm trở về thao tác chậm mấy đang hoạt động thì tự nhiên tật nguồn rồi lật lại từ mờ nguồn 2 3 lần trong ngay,Normal
1292,mua về cho con xem hoạt hình là mục đích chính phân khúc giá rẻ nhưng lại trên cả tuyệt vời pin bền sóng khỏe chạy 3g mà yutube nét căng cảm ơn tgdd nhiều,Positive
1293,máy tính bản sài tương đối ok giá khá rẻ và phù hợp để giải trí nhẹ thiết kế đẹp với phân khúc tầm thấp mình rất thích máy sài cũng rát bền,Positive
1294,sp thiết kế đẹp mỏng nhẹ nhỏ gọn dễ cầm tay khi sử dụng giá thành lại rẻ phù hợp cho mọi đối tượng màu sắc thì rõ bắt mắt lướt web cũng nhanh nữa,Positive
1295,đã mua và sử dụng máy này máy xài cũng rất tốt lướt cũng mượt pin thì hơi mau hết ngưng cũng không đến nỗi,Positive
1296,máy thiết kế đẹp pin trâu loa to màn hình hiển thị tốt không bị vỡ hột được tặng bao da nên cũng k phải mua thêm nhân viên phục vụ tận tình,Positive
1297,máy tốt trong tầm giá chơi được mấy game nhẹ lướt web khá màn hình rõ khá sắc nét nhân viên nhiệt tình,Positive
1298,sài khoảng 1 2 tháng tôi có đánh giá sau pin tốt thao tác trên màn hình máy xử lý chậm nhưng khi vào chương trình thì máy chạy rất mượt chắc do tôi sử dụng gần hết bộ nhớ của máy game tốt liên quan nói chung tất cả đều ổn chỉ có việc là không chuyển apps sang sd card được nên chẳng cài được bao nhiêu chương trình tầm giá này thì ok,Positive
1299,tôi là người đã từng dùng nhiều máy tính bảng nhận xét rằng khi đã sử dụng 2 máy của huawei là dòng mediapad này dù là bảng 9 6 inh và bảng 8 inh này đều tuyệt vời máy rất tốt trong tầm giá khá là mượt mà và ít lag chắc là do dùng chíp qualcomm mọi người nên mua nhé 2 máy đều tốt xài ổn lâu dài tôi đã mua máy 9 6 inh rất hài lòng nên giờ mua thêm con 8 inh bởi vậy ko nên quá tin tưởng vào quảng cáo mà hãy tin vào trải nghiệm thank,Positive
1300,máy ngon trong tầm giá pin trâu dùng lướt face xem phim youtube đọc truyện quá ổn nhược điểm là sạc lâu,Positive
1301,máy này ngon trong tầm giá mấy chạy rất mát mẻ mọi người cho hỏi cài zalo như thế nào,Positive
1302,tham khảo nhiều bình luận nhận xét nhưng không nghĩ là tới mức như này phải công nhận là con máy này bắt wifi cực chậm còn pin loa và độ phân giải màn hình thì tạm đc tiền nào của đấy thôi,Normal
1303,sau nửa năm sử dụng phục vụ các tác vụ như lướt web xem phim chơi các game nhẹ thì sản phẩm vẫn rất làm tôi hài lòng để áp dụng vào công việc thì tôi biến nó thành màn hình phụ rất hữu dụng,Positive
1304,lần đầu mua tablet tầm giá này rất ưng ý nhân viên tư vấn nhiệt tình máy đẹp sài khá ok dc tặng tai phone đẹp loa máy hơi nhỏ tôi cho 5 sao cám ơn điện máy xanh,Positive
1305,tiê c la loa ngoa i nho qua co n la i thi ok không biê t ta i ma y mi nh nho hay do ng na y loa ngoa i đê u nho nư a,Positive
1306,tầm giá này thì với các tác vụ cơ bản như youtube web thì tạm ổn màn hình không được đẹp cho lắm và khi xem youtube thì hình đôi lúc không theo kịp với âm thanh pin thì ở mức đủ dùng được tặng tai nghe bảo đã của hãng tóm lại với tầm giá này thì không đòi hỏi gì hơn tiền nào của đấy thôi ai có nhu cầu cơ bản thì cứ mua mà dùng hồi đầu có thể thấy chậm nhưng xài 1 thời gian sẽ quen,Positive
1307,đã sử dụng đáp ứng được nhu cầu công việc 100 cầm em này ngồi trên f2 đi làm gặp đối tác khách hàng hiệu suất công việc tăng lên rất nhiều,Positive
1308,mình mua vào tháng 10 2017 mìn mua bộ microsoft office 365 tại tgdđ máy khá nhẹ pin sài rất lâu thiết kế tỉ mỉ máy chạy khá êm thời gian đầu tuy nhiên mới 1 tháng dùng mà phải mang lên chỉnh sửa phần mềm 2 3 lần khá mệt mõi và mình phải reset toàn bộ máy xoá hết dữ liệu vì máy bị lag word excell đang dùng bị out mất hết dữ liệu khởi động mới đầu khá mướt nhưng qua tuần thứ 3 thì máy mở lên khá lâu mất gần 20 30s sau khi reset thì máy lại ok nhưng vài tuần sau chứng nào lại quay về hiện trạng và bây giờ màn hình lâu lâu lại tắt ngúm mình thật sự mệt mõi khi cứ phải đi bảo hành liên tục như vậy vậy này là lỗi do ai lúc bán hàng thì bên tư vấn qua đt tư vấn sai đã gọi lại khẳng định được cái lên bảo hành miết mà bảo vệ với nhân viên nhớ cả mặt nên nhân viên rất dễ thương,Negative
1309,nhìn chung máy ổn định mua về mục đích cho bố xem tin tức lướt wed nhân viên xinh nhiệt tình,Positive
1310,máy này giá rẻ nhìn bắt mắt màn hình đẹp so với giá thành nhưng sử dụng hơi chậm và không ổn ffinhj cho lắm,Positive
1311,đã mua và sử dụng máy này máy xài cũng rất tốt lướt cũng mượt pin thì hơi mau hết ngưng cũng không đến nỗi giá cả rẻ chất lượng cũng ok,Positive
1312,máy xài rất tốn pin còn 10 là tự động tắt nguồn nhưng lướt web tốt xem phim mượt chơi game nhẹ thì nhanh nhưng chơi game nặng có hơi bị lắc giá thành rẻ tốt mới mua nhưng pin xài tốn nói tóm lại là tốt hài lòng,Positive
1313,sau mô t tha ng sư du ng sp mi nh đa nh gia pin rất trâu wf bắt tốt chơi game pes god of w hay need for speed hơi lag nhưng vẫn chiến tốt điểm yếu là bộ nhớ ít,Positive
1314,mọi thứ dùng tốt máy khá là mượt màn hình đẹp trong tầm giá pin rất trâu bò dù sạc hơi lâu rất đáng đồng tiền bát gạo,Positive
1315,mình mua máy tính bảng huawei t3 8 inch này nhưng sao cục sạc lại là loại có dòng điện ra 1a sạc rất chậm lâu đầy pin,Normal
1316,pin ok xem youtube lướt fb zalo tha hồ mỗi tội chơi game liên quân va pubg mobi tụt fps lang kinh khủng,Normal
1317,máy chạy mượt loa lớn quá ok trong tầm giá là rẻ rồi xem tốt các ứng dụng youtube chơi liên quân ổn nói chung là ngon bổ rẻ,Positive
1318,máy rất mượt màn hình ổn pin trâu mỗi tội sạc theo máy chỉ có 5v 1a nên sạc khá lâu mới đầy pin không có google cũng hơi bất tiện toàn phải dùng apkpure tải ứng dụng về nói chung tầm giá 3tr mua về giải trí xem phim con này là tốt nhất,Positive
1319,mới mua hôm qua bên q 1 máy êm lâu nóng máy pin cực trâu âm thanh rất trong wifi chạy vi vu hiển thị nét sạc hơi lâu nhưng trong tầm giá này là quá ổn ko còn chê vào đâu nữa sử dụng huawei dù đt hay máy tính bảng đều hơn hẳn oppo nhân viên q 1 nhiệt tình thanh toán nhanh gọn rất ưng ý mọi mặt,Positive
1320,chất lượng sang phẩm khá tệ vì mới dùng 2 tháng mà than máy đã có dấu hiệu bị tróc nhất là chỗ thẻ sim rõ nhất cho 3 vì cấu hình tốt,Normal
1321,tham khảo nhiều bình luận nhận xét nhưng không nghĩ là tới mức như này phải công nhận là con máy này bắt wifi cực chậm còn pin loa và độ phân giải màn hình thì tạm đc tiền nào của đấy thôi,Normal
1322,sản phẩm khá tốt vừa với túi tiền xử dụng từ từ mới thấy hết công dụng của máy chấp nhận được,Positive
1323,sản phẩm khá tốt vừa với túi tiền xử dụng từ từ mới thấy hết công dụng của máy chấp nhận được,Positive
1324,youtube khá tốt bắt mạng nhanh cấu hình ok mới mua tầm 2 3 tuần và máy cực kì ko nhạy khi màn hình sắp tắt mình bấm vào cho nó sáng lên lại nhưng ko sáng mà tắt luôn có khi phải chạm 3 4 lần để máy sáng lại có khi chơi game điều khiển không nhận tuy rằng không bị đơ nhưng mà máy không nhạy cũng thua quá tệ lúc mua đã nói nhân viên là mua về chơi game rồi mà không tư vấn là máy này không chơi game được sản phẩm để lựa chọn quá ít mình muốn lựa dòng samsung mà chỉ có 2 máy loại 7 tr và 3 tr,Normal
1325,màn hình hd nên hình ảnh hơi nhạt còn mọi thứ thì ok màn hình hd nên hình ảnh hơi nhạt còn mọi thứ thì ok,Positive
1326,ban đâ u mua mi nh cu ng hơi nga i vi ra mă t gâ n 3 năm rô i dê bi out ư ng du ng chưa ca i j het ma co n gơ messenger cho ơ lag ma bô nhơ trong chi co n hơn 5gb chă c huawei gian lâ n bô nhơ ghi thông tin la 16gb nhưng thư c tê ko tơ i nhiê u ti nh năng đơn gia n câ n thiê t thi ko co cu ng dê hieu vi ra mă t lâu rô i,Negative
1327,đẹp manh apple pencil cho trãi nghiệm rất tốt riêng về loa thì có vẻ hơi chói nếu so với dòng ipad pro 10 5 inch 2017 mình từng sài hàng za mà thấy lạ là dù đặt mua tại của hàng vẫn bị tính phí ship hàng,Positive
1328,thích the gioi di động nhưng bán giá cao quá ipad pro 11 inch wifi các chổ khác từ 20tr tới 20tr 500 vậy mà bán tới 21tr500 nên đành mua chổ khác hoặc phải giảm giá nếu mua bút kèm theo thì hay hơn giảm giá mua đồng hồ,Positive
